"date","nhs_region","variant","cases"
"2020-05-22","South West","Unclassified",0
"2020-05-23","East of England","Unclassified",0
"2020-05-23","Midlands","Unclassified",0
"2020-05-23","North East and Yorkshire","Unclassified",0
"2020-05-23","North West","Unclassified",0
"2020-05-23","South East","Unclassified",0
"2020-05-23","South West","Unclassified",0
"2020-05-24","East of England","Unclassified",0
"2020-05-24","London","Unclassified",0
"2020-05-24","Midlands","Unclassified",0
"2020-05-24","North East and Yorkshire","Unclassified",0
"2020-05-24","North West","Unclassified",0
"2020-05-24","South East","Unclassified",0
"2020-05-24","South East","Undetermined",0
"2020-05-24","South West","Unclassified",0
"2020-05-25","East of England","Unclassified",0
"2020-05-25","Midlands","Unclassified",0
"2020-05-25","North East and Yorkshire","Unclassified",0
"2020-05-25","North West","Unclassified",0
"2020-05-25","South East","Unclassified",0
"2020-05-25","South West","Unclassified",0
"2020-05-26","East of England","Unclassified",0
"2020-05-26","Midlands","Unclassified",0
"2020-05-26","North East and Yorkshire","Unclassified",0
"2020-05-26","North West","Unclassified",0
"2020-05-26","North West","Undetermined",0
"2020-05-26","South East","Unclassified",0
"2020-05-26","South West","Unclassified",0
"2020-05-27","East of England","Unclassified",0
"2020-05-27","Midlands","Unclassified",0
"2020-05-27","North East and Yorkshire","Unclassified",0
"2020-05-27","North West","Unclassified",0
"2020-05-27","South East","Unclassified",0
"2020-05-27","South West","Unclassified",0
"2020-05-28","East of England","Unclassified",0
"2020-05-28","Midlands","Unclassified",0
"2020-05-28","North East and Yorkshire","Unclassified",0
"2020-05-28","North West","Unclassified",0
"2020-05-28","South East","Unclassified",0
"2020-05-28","South West","Unclassified",0
"2020-05-29","East of England","Unclassified",0
"2020-05-29","London","Unclassified",0
"2020-05-29","Midlands","Unclassified",0
"2020-05-29","North East and Yorkshire","Unclassified",0
"2020-05-29","North West","Unclassified",0
"2020-05-29","South East","Unclassified",0
"2020-05-29","South West","Unclassified",0
"2020-05-30","East of England","Unclassified",0
"2020-05-30","Midlands","Unclassified",0
"2020-05-30","North East and Yorkshire","Unclassified",0
"2020-05-30","North East and Yorkshire","VOC-21APR-02",0
"2020-05-30","North West","Unclassified",0
"2020-05-30","South East","Unclassified",0
"2020-05-30","South West","Unclassified",0
"2020-05-31","East of England","Unclassified",0
"2020-05-31","London","Unclassified",0
"2020-05-31","Midlands","Unclassified",0
"2020-05-31","North East and Yorkshire","Unclassified",0
"2020-05-31","North West","Unclassified",0
"2020-05-31","South East","Unclassified",0
"2020-05-31","South West","Unclassified",0
"2020-06-01","East of England","Unclassified",0
"2020-06-01","Midlands","Unclassified",0
"2020-06-01","North East and Yorkshire","Unclassified",0
"2020-06-01","North West","Unclassified",0
"2020-06-01","South East","Unclassified",0
"2020-06-01","South West","Unclassified",0
"2020-06-02","East of England","Unclassified",0
"2020-06-02","London","Unclassified",0
"2020-06-02","Midlands","Unclassified",0
"2020-06-02","North East and Yorkshire","Unclassified",0
"2020-06-02","North West","Unclassified",0
"2020-06-02","South East","Unclassified",0
"2020-06-02","South West","Unclassified",0
"2020-06-03","East of England","Unclassified",0
"2020-06-03","London","Unclassified",0
"2020-06-03","Midlands","Unclassified",0
"2020-06-03","North East and Yorkshire","Unclassified",0
"2020-06-03","North West","Unclassified",0
"2020-06-03","South East","Unclassified",0
"2020-06-03","South West","Unclassified",0
"2020-06-04","East of England","Unclassified",0
"2020-06-04","London","Unclassified",0
"2020-06-04","Midlands","Unclassified",0
"2020-06-04","North East and Yorkshire","Unclassified",0
"2020-06-04","North West","Unclassified",0
"2020-06-04","South East","Unclassified",0
"2020-06-04","South West","Unclassified",0
"2020-06-05","East of England","Unclassified",0
"2020-06-05","London","Unclassified",0
"2020-06-05","Midlands","Unclassified",0
"2020-06-05","North East and Yorkshire","Unclassified",0
"2020-06-05","North West","Unclassified",0
"2020-06-05","South East","Unclassified",0
"2020-06-05","South West","Unclassified",0
"2020-06-06","East of England","Unclassified",0
"2020-06-06","London","Unclassified",0
"2020-06-06","Midlands","Unclassified",0
"2020-06-06","North East and Yorkshire","Unclassified",0
"2020-06-06","North West","Unclassified",0
"2020-06-06","South East","Unclassified",0
"2020-06-06","South West","Unclassified",0
"2020-06-07","East of England","Unclassified",0
"2020-06-07","Midlands","Unclassified",0
"2020-06-07","North East and Yorkshire","Unclassified",0
"2020-06-07","North West","Unclassified",0
"2020-06-07","South East","Unclassified",0
"2020-06-07","South West","Unclassified",0
"2020-06-08","East of England","Unclassified",0
"2020-06-08","London","Unclassified",0
"2020-06-08","Midlands","Unclassified",0
"2020-06-08","North East and Yorkshire","Unclassified",0
"2020-06-08","North West","Unclassified",0
"2020-06-08","South East","Unclassified",0
"2020-06-09","East of England","Unclassified",0
"2020-06-09","London","Unclassified",0
"2020-06-09","Midlands","Unclassified",0
"2020-06-09","North East and Yorkshire","Unclassified",0
"2020-06-09","North West","Unclassified",0
"2020-06-09","South East","Unclassified",0
"2020-06-09","South West","Unclassified",0
"2020-06-10","East of England","Unclassified",0
"2020-06-10","London","Unclassified",0
"2020-06-10","Midlands","Unclassified",0
"2020-06-10","North East and Yorkshire","Unclassified",0
"2020-06-10","North West","Unclassified",0
"2020-06-10","North West","Undetermined",0
"2020-06-10","South East","Unclassified",0
"2020-06-10","South West","Unclassified",0
"2020-06-11","East of England","Unclassified",0
"2020-06-11","London","Unclassified",0
"2020-06-11","Midlands","Unclassified",0
"2020-06-11","North East and Yorkshire","Unclassified",0
"2020-06-11","North West","Unclassified",0
"2020-06-11","South East","Unclassified",0
"2020-06-11","South West","Unclassified",0
"2020-06-12","East of England","Unclassified",0
"2020-06-12","London","Unclassified",0
"2020-06-12","Midlands","Unclassified",0
"2020-06-12","North East and Yorkshire","Unclassified",0
"2020-06-12","North West","Unclassified",0
"2020-06-12","South East","Unclassified",0
"2020-06-12","South West","Unclassified",0
"2020-06-13","East of England","Unclassified",0
"2020-06-13","London","Unclassified",0
"2020-06-13","London","Undetermined",0
"2020-06-13","Midlands","Unclassified",0
"2020-06-13","North East and Yorkshire","Unclassified",0
"2020-06-13","North West","Unclassified",0
"2020-06-13","South East","Unclassified",0
"2020-06-13","South West","Unclassified",0
"2020-06-14","East of England","Unclassified",0
"2020-06-14","London","Unclassified",0
"2020-06-14","Midlands","Unclassified",0
"2020-06-14","North East and Yorkshire","Unclassified",0
"2020-06-14","North West","Unclassified",0
"2020-06-14","North West","Undetermined",0
"2020-06-14","South East","Unclassified",0
"2020-06-14","South West","Unclassified",0
"2020-06-15","East of England","Unclassified",0
"2020-06-15","London","Unclassified",0
"2020-06-15","Midlands","Unclassified",0
"2020-06-15","North East and Yorkshire","Unclassified",0
"2020-06-15","North West","Unclassified",0
"2020-06-15","South East","Unclassified",0
"2020-06-15","South West","Unclassified",0
"2020-06-16","East of England","Unclassified",0
"2020-06-16","London","Unclassified",0
"2020-06-16","Midlands","Unclassified",0
"2020-06-16","North East and Yorkshire","Unclassified",0
"2020-06-16","North West","Unclassified",0
"2020-06-16","South East","Unclassified",0
"2020-06-16","South East","Undetermined",0
"2020-06-16","South West","Unclassified",0
"2020-06-17","East of England","Unclassified",0
"2020-06-17","East of England","Undetermined",0
"2020-06-17","London","Unclassified",0
"2020-06-17","Midlands","Unclassified",0
"2020-06-17","North East and Yorkshire","Unclassified",0
"2020-06-17","North West","Unclassified",0
"2020-06-17","South East","Unclassified",0
"2020-06-17","South West","Unclassified",0
"2020-06-18","East of England","Unclassified",0
"2020-06-18","London","Unclassified",0
"2020-06-18","Midlands","Unclassified",0
"2020-06-18","North East and Yorkshire","Unclassified",0
"2020-06-18","North West","Unclassified",0
"2020-06-18","South East","Unclassified",0
"2020-06-18","South West","Unclassified",0
"2020-06-19","East of England","Unclassified",0
"2020-06-19","London","Unclassified",0
"2020-06-19","Midlands","Unclassified",0
"2020-06-19","North East and Yorkshire","Unclassified",0
"2020-06-19","North West","Unclassified",0
"2020-06-19","North West","VOC-21APR-02",0
"2020-06-19","South East","Unclassified",0
"2020-06-19","South West","Unclassified",0
"2020-06-20","East of England","Unclassified",0
"2020-06-20","London","Unclassified",0
"2020-06-20","Midlands","Unclassified",0
"2020-06-20","North East and Yorkshire","Unclassified",0
"2020-06-20","North East and Yorkshire","Undetermined",0
"2020-06-20","North West","Unclassified",0
"2020-06-20","South East","Unclassified",0
"2020-06-20","South West","Unclassified",0
"2020-06-21","East of England","Unclassified",0
"2020-06-21","London","Unclassified",0
"2020-06-21","Midlands","Unclassified",0
"2020-06-21","North East and Yorkshire","Unclassified",0
"2020-06-21","North West","Unclassified",0
"2020-06-21","South East","Unclassified",0
"2020-06-21","South West","Unclassified",0
"2020-06-22","East of England","Unclassified",0
"2020-06-22","London","Unclassified",0
"2020-06-22","Midlands","Unclassified",0
"2020-06-22","North East and Yorkshire","Unclassified",0
"2020-06-22","North West","Unclassified",0
"2020-06-22","South East","Unclassified",0
"2020-06-22","South West","Unclassified",0
"2020-06-23","East of England","Unclassified",0
"2020-06-23","London","Unclassified",0
"2020-06-23","Midlands","Unclassified",0
"2020-06-23","Midlands","Undetermined",0
"2020-06-23","North East and Yorkshire","Unclassified",0
"2020-06-23","North West","Unclassified",0
"2020-06-23","South East","Unclassified",0
"2020-06-23","South West","Unclassified",0
"2020-06-24","East of England","Unclassified",0
"2020-06-24","London","Unclassified",0
"2020-06-24","Midlands","Unclassified",0
"2020-06-24","North East and Yorkshire","Unclassified",0
"2020-06-24","North West","Unclassified",0
"2020-06-24","South East","Unclassified",0
"2020-06-24","South West","Unclassified",0
"2020-06-25","East of England","Unclassified",0
"2020-06-25","London","Unclassified",0
"2020-06-25","Midlands","Unclassified",0
"2020-06-25","Midlands","VOC-21APR-02",0
"2020-06-25","North East and Yorkshire","Unclassified",0
"2020-06-25","North West","Unclassified",0
"2020-06-25","South East","Unclassified",0
"2020-06-25","South West","Unclassified",0
"2020-06-26","East of England","Unclassified",0
"2020-06-26","London","Unclassified",0
"2020-06-26","Midlands","Unclassified",0
"2020-06-26","North East and Yorkshire","Unclassified",0
"2020-06-26","North West","Unclassified",0
"2020-06-26","South East","Unclassified",0
"2020-06-26","South West","Unclassified",0
"2020-06-27","East of England","Unclassified",0
"2020-06-27","London","Unclassified",0
"2020-06-27","Midlands","Unclassified",0
"2020-06-27","North East and Yorkshire","Unclassified",0
"2020-06-27","North West","Unclassified",0
"2020-06-27","South East","Unclassified",0
"2020-06-27","South East","Undetermined",0
"2020-06-27","South West","Unclassified",0
"2020-06-28","East of England","Unclassified",0
"2020-06-28","London","Unclassified",0
"2020-06-28","Midlands","Unclassified",0
"2020-06-28","North East and Yorkshire","Unclassified",0
"2020-06-28","North West","Unclassified",0
"2020-06-28","South East","Unclassified",0
"2020-06-28","South West","Unclassified",0
"2020-06-29","East of England","Unclassified",0
"2020-06-29","London","Unclassified",0
"2020-06-29","Midlands","Unclassified",0
"2020-06-29","North East and Yorkshire","Unclassified",0
"2020-06-29","North West","Unclassified",0
"2020-06-29","South East","Unclassified",0
"2020-06-29","South West","Unclassified",0
"2020-06-30","East of England","Unclassified",0
"2020-06-30","London","Unclassified",0
"2020-06-30","Midlands","Unclassified",0
"2020-06-30","Midlands","VOC-21APR-02",0
"2020-06-30","North East and Yorkshire","Unclassified",0
"2020-06-30","North West","Unclassified",0
"2020-06-30","South East","Unclassified",0
"2020-06-30","South West","Unclassified",0
"2020-07-01","East of England","Unclassified",0
"2020-07-01","London","Unclassified",0
"2020-07-01","Midlands","Unclassified",0
"2020-07-01","Midlands","Undetermined",0
"2020-07-01","North East and Yorkshire","Unclassified",0
"2020-07-01","North East and Yorkshire","Undetermined",0
"2020-07-01","North West","Unclassified",0
"2020-07-01","South East","Unclassified",0
"2020-07-01","South East","VOC-21APR-02",0
"2020-07-01","South West","Unclassified",0
"2020-07-02","East of England","Unclassified",0
"2020-07-02","London","Unclassified",0
"2020-07-02","Midlands","Unclassified",0
"2020-07-02","North East and Yorkshire","Unclassified",0
"2020-07-02","North West","Unclassified",0
"2020-07-02","South East","Unclassified",0
"2020-07-03","East of England","Unclassified",0
"2020-07-03","London","Unclassified",0
"2020-07-03","Midlands","Unclassified",0
"2020-07-03","North East and Yorkshire","Unclassified",0
"2020-07-03","North West","Unclassified",0
"2020-07-03","South East","Unclassified",0
"2020-07-04","East of England","Unclassified",0
"2020-07-04","London","Unclassified",0
"2020-07-04","Midlands","Unclassified",0
"2020-07-04","North East and Yorkshire","Unclassified",0
"2020-07-04","North West","Unclassified",0
"2020-07-04","South East","Unclassified",0
"2020-07-05","East of England","Unclassified",0
"2020-07-05","London","Unclassified",0
"2020-07-05","London","Undetermined",0
"2020-07-05","Midlands","Unclassified",0
"2020-07-05","North East and Yorkshire","Unclassified",0
"2020-07-05","North West","Unclassified",0
"2020-07-05","South East","Unclassified",0
